																		Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Const Offset	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date	Fixed Date
50	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.1y&bd_spec_x=SWTN.USD.1y&w2_spec_x=SWTN.USD.1y&w1_spec_y=MIDC.USD.2y.2y&bd_spec_y=MIDC.USD.2y.2y&w2_spec_y=MIDC.USD.2y.2y&w1_spec_x2=SWTN.USD.20y&bd_spec_x2=SWTN.USD.20y&w2_spec_x2=SWTN.USD.20y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	1y	2y.2y	20y	NaN	NaN	NaN	NaN	288.736	369.739	465.951	NaN	NaN	NaN	0.213	1.333	0.975	-326.075	12.894	5.633	2.289	-11.870	4.396	0.274	NaN	NaN	0.076	1.191	0.953	-187.406	5.441	4.046	1.345	-9.874	3.785	0.217	NaN	NaN	0.236	1.161	0.985	-249.230	9.986	5.488	1.820	-12.734	4.140	0.152	NaN	NaN	0.240	1.143	0.988	-241.986	9.917	5.027	1.973	-12.866	4.532	0.035	NaN	NaN	0.354	0.925	0.946	-176.985	13.428	9.196	1.460	-15.449	3.140	0.960	NaN	NaN	0.327	1.212	0.974	-303.001	13.445	6.027	2.231	N/A	2.231	0.386	NaN	NaN	0.227	1.031	0.981	-161.729	5.655	2.692	2.101	N/A	2.101	0.989	NaN	NaN	0.372	1.035	0.988	-231.721	11.811	5.212	2.266	N/A	2.266	0.236	NaN	NaN	0.403	0.870	0.986	-159.587	7.382	5.493	1.344	N/A	1.344	0.523	NaN	NaN	0.548	0.596	0.982	-77.956	11.809	5.607	2.106	N/A	2.106	0.211	NaN	NaN
51	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.1y&bd_spec_x=SWTN.USD.1y&w2_spec_x=SWTN.USD.1y&w1_spec_y=MIDC.USD.2y.2y&bd_spec_y=MIDC.USD.2y.2y&w2_spec_y=MIDC.USD.2y.2y&w1_spec_x2=SWTN.USD.30y&bd_spec_x2=SWTN.USD.30y&w2_spec_x2=SWTN.USD.30y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	1y	2y.2y	30y	NaN	NaN	NaN	NaN	288.736	369.739	472.391	NaN	NaN	NaN	0.255	1.298	0.972	-330.887	13.803	5.976	2.310	-13.560	4.579	0.314	NaN	NaN	0.116	1.172	0.946	-199.494	6.259	4.353	1.438	-11.400	4.057	0.246	NaN	NaN	0.270	1.141	0.984	-258.186	10.890	5.727	1.901	-14.150	4.372	0.153	NaN	NaN	0.270	1.129	0.987	-251.940	10.535	5.295	1.990	-14.182	4.668	0.039	NaN	NaN	0.390	0.895	0.939	-180.055	14.692	9.763	1.505	-16.751	3.221	0.838	NaN	NaN	0.378	1.163	0.970	-303.451	14.415	6.407	2.250	N/A	2.250	0.433	NaN	NaN	0.267	1.011	0.978	-171.665	6.283	2.856	2.200	N/A	2.200	0.976	NaN	NaN	0.412	1.012	0.987	-240.169	12.793	5.419	2.361	N/A	2.361	0.229	NaN	NaN	0.438	0.842	0.985	-162.254	7.912	5.754	1.375	N/A	1.375	0.566	NaN	NaN	0.581	0.565	0.980	-77.710	12.901	5.830	2.213	N/A	2.213	0.230	NaN	NaN
52	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.1y&bd_spec_x=SWTN.USD.1y&w2_spec_x=SWTN.USD.1y&w1_spec_y=MIDC.USD.2y.2y&bd_spec_y=MIDC.USD.2y.2y&w2_spec_y=MIDC.USD.2y.2y&w1_spec_x2=MIDC.USD.5y.5y&bd_spec_x2=MIDC.USD.5y.5y&w2_spec_x2=MIDC.USD.5y.5y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	1y	2y.2y	5y.5y	NaN	NaN	NaN	NaN	288.736	369.739	505.225	NaN	NaN	NaN	0.431	1.162	0.950	-362.127	20.489	8.022	2.554	-15.148	4.442	0.563	NaN	NaN	0.326	0.988	0.924	-215.872	7.162	5.149	1.391	-13.956	4.101	0.147	NaN	NaN	0.447	1.022	0.976	-294.714	18.899	6.998	2.701	-15.938	4.978	0.104	NaN	NaN	0.495	0.936	0.982	-268.600	22.659	6.127	3.698	-17.088	6.487	0.034	NaN	NaN	0.569	0.722	0.931	-182.760	23.623	10.378	2.276	-19.146	4.121	0.946	NaN	NaN	0.571	0.968	0.950	-305.036	20.710	8.312	2.492	N/A	2.492	0.604	NaN	NaN	0.450	0.837	0.973	-174.737	6.693	3.149	2.125	N/A	2.125	0.974	NaN	NaN	0.597	0.861	0.980	-257.668	19.942	6.654	2.997	N/A	2.997	0.269	NaN	NaN	0.614	0.664	0.982	-157.797	14.675	6.363	2.306	N/A	2.306	0.483	NaN	NaN	0.688	0.445	0.979	-69.565	15.795	6.048	2.612	N/A	2.612	0.241	NaN	NaN
53	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.1y&bd_spec_x=SWTN.USD.1y&w2_spec_x=SWTN.USD.1y&w1_spec_y=MIDC.USD.2y.2y&bd_spec_y=MIDC.USD.2y.2y&w2_spec_y=MIDC.USD.2y.2y&w1_spec_x2=MIDC.USD.10y.10y&bd_spec_x2=MIDC.USD.10y.10y&w2_spec_x2=MIDC.USD.10y.10y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	1y	2y.2y	10y.10y	NaN	NaN	NaN	NaN	288.736	369.739	543.855	NaN	NaN	NaN	0.571	1.069	0.938	-397.390	21.096	8.927	2.363	-22.465	4.880	0.346	NaN	NaN	0.326	0.997	0.885	-241.151	8.460	6.355	1.331	-18.151	4.187	0.205	NaN	NaN	0.551	0.917	0.967	-305.090	17.222	8.232	2.092	-22.021	4.767	0.069	NaN	NaN	0.520	1.001	0.967	-339.651	14.989	8.239	1.819	-21.537	4.433	0.080	NaN	NaN	0.631	0.630	0.886	-176.355	21.436	13.319	1.609	-23.226	3.353	0.887	NaN	NaN	0.725	0.827	0.943	-310.967	21.421	8.925	2.400	N/A	2.400	0.427	NaN	NaN	0.479	0.843	0.961	-206.558	7.967	3.803	2.095	N/A	2.095	0.800	NaN	NaN	0.719	0.753	0.976	-266.943	19.362	7.351	2.634	N/A	2.634	0.368	NaN	NaN	0.665	0.644	0.974	-183.262	10.604	7.535	1.407	N/A	1.407	0.695	NaN	NaN	0.749	0.388	0.972	-73.534	16.214	6.971	2.326	N/A	2.326	0.295	NaN	NaN
54	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.1y&bd_spec_x=SWTN.USD.1y&w2_spec_x=SWTN.USD.1y&w1_spec_y=MIDC.USD.2y.2y&bd_spec_y=MIDC.USD.2y.2y&w2_spec_y=MIDC.USD.2y.2y&w1_spec_x2=MIDC.USD.3y.2y&bd_spec_x2=MIDC.USD.3y.2y&w2_spec_x2=MIDC.USD.3y.2y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	1y	2y.2y	3y.2y	NaN	NaN	NaN	NaN	288.736	369.739	417.102	NaN	NaN	NaN	0.105	1.066	0.995	-109.633	4.491	2.500	1.796	-3.741	3.292	0.693	NaN	NaN	0.177	0.941	0.992	-76.803	-0.769	1.635	-0.470	-6.158	3.296	0.080	NaN	NaN	0.154	1.019	0.997	-107.236	7.390	2.564	2.883	-5.031	4.845	0.064	NaN	NaN	0.199	0.962	0.997	-99.184	10.083	2.378	4.240	-6.349	6.909	0.033	NaN	NaN	0.217	0.940	0.991	-94.549	9.814	3.853	2.547	-6.862	4.328	0.137	NaN	NaN	0.130	1.065	0.995	-116.403	4.522	2.646	1.709	N/A	1.709	0.529	NaN	NaN	0.187	0.913	0.996	-59.928	-1.059	1.267	-0.836	N/A	-0.836	0.845	NaN	NaN	0.183	1.019	0.997	-114.632	6.737	2.711	2.485	N/A	2.485	0.147	NaN	NaN	0.274	0.864	0.996	-76.903	7.128	3.072	2.320	N/A	2.320	0.333	NaN	NaN	0.349	0.747	0.994	-50.400	7.892	3.169	2.490	N/A	2.490	0.254	NaN	NaN
55	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.1y&bd_spec_x=SWTN.USD.1y&w2_spec_x=SWTN.USD.1y&w1_spec_y=MIDC.USD.3y.2y&bd_spec_y=MIDC.USD.3y.2y&w2_spec_y=MIDC.USD.3y.2y&w1_spec_x2=SWTN.USD.20y&bd_spec_x2=SWTN.USD.20y&w2_spec_x2=SWTN.USD.20y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	1y	3y.2y	20y	NaN	NaN	NaN	NaN	288.736	417.102	465.951	NaN	NaN	NaN	0.092	1.278	0.981	-212.871	7.709	3.976	1.939	-7.388	3.797	0.140	NaN	NaN	-0.106	1.263	0.948	-116.925	6.608	4.025	1.641	-3.986	2.632	0.745	NaN	NaN	0.084	1.130	0.981	-136.497	2.716	5.037	0.539	-7.659	2.060	0.842	NaN	NaN	0.041	1.191	0.986	-149.441	-0.214	4.360	-0.049	-6.744	1.498	0.083	NaN	NaN	0.125	1.037	0.961	-104.959	2.909	6.466	0.450	-8.618	1.783	0.241	NaN	NaN	0.163	1.193	0.982	-193.558	7.937	4.032	1.968	N/A	1.968	0.318	NaN	NaN	0.061	1.104	0.966	-105.555	7.376	3.303	2.233	N/A	2.233	0.891	NaN	NaN	0.185	1.018	0.987	-115.440	4.946	4.328	1.143	N/A	1.143	0.562	NaN	NaN	0.135	1.036	0.989	-104.556	-0.180	4.082	-0.044	N/A	-0.044	0.593	NaN	NaN	0.241	0.851	0.986	-53.392	4.099	4.074	1.006	N/A	1.006	0.158	NaN	NaN
56	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.1y&bd_spec_x=SWTN.USD.1y&w2_spec_x=SWTN.USD.1y&w1_spec_y=MIDC.USD.3y.2y&bd_spec_y=MIDC.USD.3y.2y&w2_spec_y=MIDC.USD.3y.2y&w1_spec_x2=SWTN.USD.30y&bd_spec_x2=SWTN.USD.30y&w2_spec_x2=SWTN.USD.30y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	1y	3y.2y	30y	NaN	NaN	NaN	NaN	288.736	417.102	472.391	NaN	NaN	NaN	0.130	1.249	0.978	-219.217	8.553	4.281	1.998	-8.973	4.094	0.169	NaN	NaN	-0.062	1.241	0.937	-129.091	7.479	4.449	1.681	-5.636	2.948	0.788	NaN	NaN	0.117	1.111	0.979	-145.290	3.592	5.277	0.681	-9.035	2.393	0.803	NaN	NaN	0.072	1.177	0.984	-159.984	0.423	4.654	0.091	-8.111	1.834	0.090	NaN	NaN	0.162	1.009	0.953	-110.621	4.215	7.113	0.593	-10.021	2.001	0.208	NaN	NaN	0.209	1.154	0.979	-197.154	8.823	4.382	2.013	N/A	2.013	0.379	NaN	NaN	0.107	1.078	0.960	-115.127	8.049	3.557	2.263	N/A	2.263	0.876	NaN	NaN	0.223	0.998	0.986	-124.437	5.868	4.516	1.299	N/A	1.299	0.500	NaN	NaN	0.174	1.007	0.987	-109.238	0.373	4.354	0.086	N/A	0.086	0.552	NaN	NaN	0.285	0.813	0.983	-54.699	5.554	4.427	1.255	N/A	1.255	0.172	NaN	NaN
57	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.1y&bd_spec_x=SWTN.USD.1y&w2_spec_x=SWTN.USD.1y&w1_spec_y=MIDC.USD.3y.2y&bd_spec_y=MIDC.USD.3y.2y&w2_spec_y=MIDC.USD.3y.2y&w1_spec_x2=MIDC.USD.5y.5y&bd_spec_x2=MIDC.USD.5y.5y&w2_spec_x2=MIDC.USD.5y.5y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	1y	3y.2y	5y.5y	NaN	NaN	NaN	NaN	288.736	417.102	505.225	NaN	NaN	NaN	0.292	1.154	0.957	-265.292	14.956	6.037	2.477	-10.238	4.173	0.378	NaN	NaN	0.153	1.063	0.925	-151.690	8.423	4.830	1.744	-8.149	3.431	0.293	NaN	NaN	0.281	1.023	0.974	-192.083	11.043	5.885	1.877	-10.513	3.663	0.244	NaN	NaN	0.305	0.985	0.983	-181.583	13.034	4.857	2.683	-11.064	4.961	0.049	NaN	NaN	0.362	0.825	0.947	-118.204	14.198	7.559	1.878	-12.642	3.551	0.362	NaN	NaN	0.385	1.017	0.959	-222.923	14.910	6.106	2.442	N/A	2.442	0.576	NaN	NaN	0.293	0.909	0.964	-123.450	8.489	3.383	2.509	N/A	2.509	0.999	NaN	NaN	0.390	0.886	0.981	-155.727	12.379	5.192	2.384	N/A	2.384	0.449	NaN	NaN	0.379	0.812	0.986	-110.911	8.278	4.587	1.805	N/A	1.805	0.531	NaN	NaN	0.436	0.651	0.983	-47.111	9.512	4.398	2.163	N/A	2.163	0.170	NaN	NaN
58	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.1y&bd_spec_x=SWTN.USD.1y&w2_spec_x=SWTN.USD.1y&w1_spec_y=MIDC.USD.3y.2y&bd_spec_y=MIDC.USD.3y.2y&w2_spec_y=MIDC.USD.3y.2y&w1_spec_x2=MIDC.USD.10y.10y&bd_spec_x2=MIDC.USD.10y.10y&w2_spec_x2=MIDC.USD.10y.10y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	1y	3y.2y	10y.10y	NaN	NaN	NaN	NaN	288.736	417.102	543.855	NaN	NaN	NaN	0.431	1.069	0.941	-304.447	15.556	7.053	2.206	-17.498	4.687	0.220	NaN	NaN	0.158	1.062	0.865	-175.258	9.812	6.497	1.510	-12.739	3.471	0.404	NaN	NaN	0.388	0.904	0.957	-196.230	9.578	7.587	1.262	-16.655	3.457	0.129	NaN	NaN	0.331	1.053	0.959	-256.320	4.959	7.573	0.655	-15.749	2.734	0.141	NaN	NaN	0.427	0.750	0.885	-125.427	11.288	11.177	1.010	-17.236	2.552	0.410	NaN	NaN	0.546	0.879	0.948	-234.382	15.633	6.866	2.277	N/A	2.277	0.377	NaN	NaN	0.335	0.894	0.935	-150.566	9.837	4.555	2.160	N/A	2.160	0.692	NaN	NaN	0.519	0.766	0.973	-161.448	11.930	6.260	1.906	N/A	1.906	0.646	NaN	NaN	0.439	0.795	0.971	-145.560	3.168	6.476	0.489	N/A	0.489	0.605	NaN	NaN	0.522	0.581	0.968	-59.633	9.813	6.104	1.608	N/A	1.608	0.229	NaN	NaN
59	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.2y&bd_spec_x=SWTN.USD.2y&w2_spec_x=SWTN.USD.2y&w1_spec_y=SWTN.USD.3y&bd_spec_y=SWTN.USD.3y&w2_spec_y=SWTN.USD.3y&w1_spec_x2=SWTN.USD.5y&bd_spec_x2=SWTN.USD.5y&w2_spec_x2=SWTN.USD.5y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	2y	3y	5y	NaN	NaN	NaN	NaN	287.700	305.789	347.959	176.388	181.620	186.699	0.514	0.534	1.000	-29.608	1.644	0.682	2.410	-1.063	3.969	0.618	NaN	NaN	0.571	0.455	0.999	-17.087	-0.330	0.435	-0.758	-1.625	2.977	0.175	NaN	NaN	0.556	0.485	1.000	-25.032	2.092	0.637	3.284	-1.428	5.526	0.142	NaN	NaN	0.556	0.485	1.000	-24.981	2.108	0.548	3.844	-1.429	6.450	0.020	NaN	NaN	0.574	0.464	1.000	-22.970	2.203	0.900	2.450	-1.582	4.209	0.160	NaN	NaN	0.545	0.506	1.000	-28.906	1.679	0.687	2.444	N/A	2.444	0.440	NaN	NaN	0.573	0.455	1.000	-15.777	-0.033	0.278	-0.120	N/A	-0.120	0.807	NaN	NaN	0.580	0.466	1.000	-25.158	1.895	0.601	3.156	N/A	3.156	0.097	NaN	NaN	0.612	0.420	1.000	-17.864	1.301	0.706	1.844	N/A	1.844	0.355	NaN	NaN	0.662	0.359	1.000	-10.812	1.299	0.718	1.809	N/A	1.809	0.144	NaN	NaN
60	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.2y&bd_spec_x=SWTN.USD.2y&w2_spec_x=SWTN.USD.2y&w1_spec_y=SWTN.USD.3y&bd_spec_y=SWTN.USD.3y&w2_spec_y=SWTN.USD.3y&w1_spec_x2=SWTN.USD.7y&bd_spec_x2=SWTN.USD.7y&w2_spec_x2=SWTN.USD.7y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	2y	3y	7y	NaN	NaN	NaN	NaN	287.700	305.789	382.780	176.388	181.620	175.923	0.636	0.456	0.999	-54.758	2.847	0.992	2.872	-1.791	4.678	0.411	NaN	NaN	0.669	0.374	0.999	-28.827	0.117	0.626	0.187	-2.317	3.889	0.188	NaN	NaN	0.676	0.394	1.000	-42.303	2.886	0.925	3.120	-2.224	5.523	0.200	NaN	NaN	0.683	0.383	1.000	-40.242	2.936	0.778	3.773	-2.299	6.727	0.024	NaN	NaN	0.712	0.342	0.999	-33.396	3.184	1.387	2.296	-2.587	4.161	0.650	NaN	NaN	0.685	0.405	0.999	-48.912	2.845	1.028	2.767	N/A	2.767	0.316	NaN	NaN	0.682	0.362	1.000	-26.176	0.552	0.386	1.432	N/A	1.432	0.821	NaN	NaN	0.716	0.354	1.000	-38.266	2.608	0.896	2.912	N/A	2.912	0.117	NaN	NaN	0.746	0.300	1.000	-25.309	1.712	1.005	1.704	N/A	1.704	0.401	NaN	NaN	0.792	0.233	1.000	-12.998	1.718	0.987	1.740	N/A	1.740	0.193	NaN	NaN
61	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.2y&bd_spec_x=SWTN.USD.2y&w2_spec_x=SWTN.USD.2y&w1_spec_y=SWTN.USD.3y&bd_spec_y=SWTN.USD.3y&w2_spec_y=SWTN.USD.3y&w1_spec_x2=SWTN.USD.10y&bd_spec_x2=SWTN.USD.10y&w2_spec_x2=SWTN.USD.10y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	2y	3y	10y	NaN	NaN	NaN	NaN	287.700	305.789	418.261	176.388	181.620	162.791	0.737	0.381	0.999	-69.818	4.027	1.328	3.033	-2.750	5.104	0.404	NaN	NaN	0.731	0.331	0.997	-41.448	0.835	0.921	0.907	-2.976	4.140	0.242	NaN	NaN	0.758	0.329	0.999	-53.317	3.479	1.243	2.799	-3.039	5.244	0.177	NaN	NaN	0.757	0.329	1.000	-53.123	3.460	1.053	3.288	-3.038	6.174	0.081	NaN	NaN	0.795	0.267	0.999	-38.862	4.005	1.839	2.177	-3.409	4.030	0.889	NaN	NaN	0.797	0.307	0.999	-55.506	3.860	1.336	2.890	N/A	2.890	0.322	NaN	NaN	0.751	0.310	0.999	-37.055	1.233	0.602	2.047	N/A	2.047	0.917	NaN	NaN	0.806	0.274	1.000	-44.047	3.167	1.160	2.729	N/A	2.729	0.169	NaN	NaN	0.816	0.239	1.000	-30.696	1.897	1.225	1.549	N/A	1.549	0.514	NaN	NaN	0.855	0.172	0.999	-14.047	1.991	1.166	1.707	N/A	1.707	0.268	NaN	NaN
62	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.2y&bd_spec_x=SWTN.USD.2y&w2_spec_x=SWTN.USD.2y&w1_spec_y=SWTN.USD.4y&bd_spec_y=SWTN.USD.4y&w2_spec_y=SWTN.USD.4y&w1_spec_x2=SWTN.USD.5y&bd_spec_x2=SWTN.USD.5y&w2_spec_x2=SWTN.USD.5y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	2y	4y	5y	NaN	NaN	NaN	NaN	287.700	327.512	347.959	176.388	184.155	186.699	0.206	0.826	1.000	-19.697	0.692	0.503	1.375	-0.936	3.234	0.915	NaN	NaN	0.230	0.796	1.000	-15.874	0.015	0.368	0.041	-1.157	3.188	0.375	NaN	NaN	0.223	0.808	1.000	-18.778	1.016	0.466	2.183	-1.074	4.490	0.185	NaN	NaN	0.236	0.792	1.000	-16.947	1.104	0.398	2.774	-1.191	5.767	0.031	NaN	NaN	0.250	0.775	1.000	-15.220	1.190	0.613	1.940	-1.318	4.088	0.191	NaN	NaN	0.225	0.808	1.000	-19.177	0.722	0.527	1.369	N/A	1.369	0.505	NaN	NaN	0.234	0.785	1.000	-11.245	-0.134	0.260	-0.516	N/A	-0.516	0.870	NaN	NaN	0.244	0.787	1.000	-17.417	0.867	0.462	1.876	N/A	1.876	0.112	NaN	NaN	0.275	0.745	1.000	-11.643	0.573	0.518	1.104	N/A	1.104	0.479	NaN	NaN	0.311	0.703	1.000	-7.174	0.706	0.522	1.352	N/A	1.352	0.273	NaN	NaN
63	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.2y&bd_spec_x=SWTN.USD.2y&w2_spec_x=SWTN.USD.2y&w1_spec_y=SWTN.USD.4y&bd_spec_y=SWTN.USD.4y&w2_spec_y=SWTN.USD.4y&w1_spec_x2=SWTN.USD.7y&bd_spec_x2=SWTN.USD.7y&w2_spec_x2=SWTN.USD.7y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	2y	4y	7y	NaN	NaN	NaN	NaN	287.700	327.512	382.780	176.388	184.155	175.923	0.390	0.712	0.999	-59.615	2.522	1.111	2.269	-2.022	4.089	0.403	NaN	NaN	0.398	0.658	0.998	-36.803	0.774	0.742	1.043	-2.341	4.199	0.304	NaN	NaN	0.417	0.664	1.000	-48.846	2.280	1.026	2.221	-2.347	4.508	0.340	NaN	NaN	0.442	0.627	1.000	-42.131	2.450	0.860	2.847	-2.603	5.872	0.034	NaN	NaN	0.476	0.580	0.999	-34.104	2.744	1.468	1.869	-2.939	3.870	0.952	NaN	NaN	0.437	0.660	0.999	-53.504	2.513	1.168	2.151	N/A	2.151	0.294	NaN	NaN	0.424	0.622	0.999	-28.923	0.890	0.605	1.471	N/A	1.471	0.907	NaN	NaN	0.467	0.607	1.000	-41.126	2.004	1.071	1.870	N/A	1.870	0.158	NaN	NaN	0.507	0.540	1.000	-26.206	1.260	1.105	1.141	N/A	1.141	0.443	NaN	NaN	0.559	0.466	0.999	-13.237	1.432	1.082	1.323	N/A	1.323	0.231	NaN	NaN
64	http://arcemweb/dl/swaprv?expiry=1m&w1_spec_x=SWTN.USD.2y&bd_spec_x=SWTN.USD.2y&w2_spec_x=SWTN.USD.2y&w1_spec_y=SWTN.USD.4y&bd_spec_y=SWTN.USD.4y&w2_spec_y=SWTN.USD.4y&w1_spec_x2=SWTN.USD.10y&bd_spec_x2=SWTN.USD.10y&w2_spec_x2=SWTN.USD.10y&intervals=1m,2m,3m,6m&emph=6m&wgt1x=0&wgt2x=1&wgt3x=0&wgt1y=0&wgt2y=1&wgt3y=0&wgt1x2=0&wgt2x2=1&wgt3x2=0	1m	2008-01-25	USD	2y	4y	10y	NaN	NaN	NaN	NaN	287.700	327.512	418.261	176.388	184.155	162.791	0.545	0.600	0.998	-84.334	4.344	1.701	2.553	-3.490	4.605	0.372	NaN	NaN	0.505	0.585	0.995	-59.588	2.018	1.319	1.530	-3.477	4.167	0.376	NaN	NaN	0.552	0.559	0.999	-68.350	3.249	1.667	1.949	-3.698	4.168	0.265	NaN	NaN	0.562	0.540	0.999	-63.467	3.304	1.377	2.398	-3.807	5.162	0.139	NaN	NaN	0.613	0.459	0.997	-44.907	4.072	2.272	1.792	-4.294	3.682	0.621	NaN	NaN	0.614	0.511	0.998	-67.094	4.131	1.715	2.409	N/A	2.409	0.311	NaN	NaN	0.544	0.533	0.997	-47.511	2.063	1.014	2.036	N/A	2.036	0.956	NaN	NaN	0.618	0.476	0.999	-52.306	2.925	1.596	1.833	N/A	1.833	0.255	NaN	NaN	0.630	0.434	0.999	-36.957	1.568	1.540	1.018	N/A	1.018	0.574	NaN	NaN	0.682	0.349	0.999	-16.611	1.922	1.468	1.309	N/A	1.309	0.256	NaN	NaN
